Label,a,b,c,d,e,f
0,11.13480281,0.59453877,-0.221759016,0.092647639,1.558136429,0.269240734
0,11.3094007,0.471937472,-0.424091484,0.042898349,1.166002342,0.111985582
0,8.813261584,0.842624794,-0.434574851,0.072346121,2.361751048,0.205747334
0,8.482322542,0.46609088,-0.192743264,0.154618062,1.082622942,0.475684448
0,11.07899846,0.581586959,0.139292927,0.170162261,1.720378837,0.445791547
0,11.41793298,0.428285288,0.438344948,0.16227283,1.236630157,0.427879502
0,8.253176431,0.926853711,0.419445153,0.107433495,2.790911379,0.292597839
0,8.703252067,0.986917497,0.16609308,0.136198515,2.711408294,0.417819838
0,11.27989341,1.041949943,-0.257138705,0.12791429,3.089528944,0.358330735
0,11.06751284,0.548266152,-0.431250154,0.100572746,1.627810378,0.279949918
0,8.796098166,0.8030466,-0.45538987,0.08445458,1.901142193,0.22511532
0,8.565227722,0.515100795,-0.246836151,0.100898488,1.375787778,0.284839594
0,11.55815698,0.536280808,0.167881515,0.137245936,1.528682032,0.42130929
0,11.04616824,0.543001094,0.422041812,0.123128538,1.542552253,0.363123943
0,8.958670851,1.012136754,0.418089174,0.112626013,3.112028533,0.334127508
0,8.820993213,0.668795463,0.229414334,0.172525285,1.943680914,0.516090664
0,11.35993937,0.458315647,-0.132963128,0.203635505,1.107395519,0.581591649
0,11.45769784,0.56224473,-0.476682179,0.086651181,1.628787417,0.239066874
0,8.717025034,0.684546398,-0.448104223,0.037182673,1.78330879,0.106084383
0,8.778122733,0.530492201,-0.259344808,0.152434584,1.519272767,0.387216631
0,11.33374854,0.534963761,0.284280213,0.064780848,1.627664672,0.170561643
0,11.1668123,1.076439613,0.430083994,0.119570335,2.706462833,0.317050517
0,8.559041089,0.641827849,0.414071652,0.143399763,1.564578987,0.398077959
0,8.926744856,1.002115935,0.252695498,0.126774094,3.133590145,0.337629678
0,11.4868264,0.895432994,-0.263114162,0.143592995,2.584039852,0.327824589
0,10.93306494,0.519465586,-0.386248566,0.055435392,1.593922868,0.160606239
0,8.988257772,0.562920171,-0.423202742,0.048435713,1.666420938,0.133433804
0,8.762272333,1.039611608,-0.265178512,0.129759827,3.013077387,0.357632566
0,11.10184276,0.587186831,0.242362524,0.104351383,1.578119702,0.28014535
0,11.48483415,0.546891427,0.404146902,0.104955467,1.591621734,0.275905734
0,8.81769741,0.87294551,0.515835471,0.076506647,2.515954849,0.225088152
0,8.791032214,0.558468738,0.246524974,0.140603273,1.498842478,0.330787463
0,11.44939755,0.937153182,-0.101463698,0.167945323,2.303019811,0.448442237
0,11.40060337,0.613671163,-0.464325289,0.060050728,1.433313505,0.18049881
0,8.676960418,0.514601989,-0.447739618,0.076272291,1.443298516,0.23484457
0,8.595003521,0.785847953,-0.212869998,0.157177977,1.949129016,0.427218215
0,11.38491712,0.800443011,0.186164449,0.158946441,2.427448264,0.435768479
0,11.16786896,0.636430374,0.451366731,0.101691713,1.513011247,0.275065547
0,8.746957646,0.726210907,0.463230336,0.086660178,1.797694867,0.256508418
0,8.775578737,0.4887591,0.156472912,0.180492616,1.285663125,0.50029125
0,11.43556947,0.234791327,-0.173985844,0.122873039,0.581733684,0.382947828
0,11.56818201,0.656779432,-0.441708518,0.045281227,1.919307835,0.136646334
0,8.791983745,0.691414038,-0.568262307,0.138923288,2.106350121,0.374344353
0,8.215592212,0.848241987,-0.194537365,0.142516535,2.490212305,0.361087279
0,11.48192476,0.696688924,0.20172504,0.194066703,1.723247847,0.523730636
0,11.47608919,0.52663687,0.453332149,0.139174547,1.594689107,0.390571614
0,8.795828205,0.604905479,0.446800485,0.129461131,1.784441685,0.397559979
0,8.44572755,0.480370018,0.217813,0.113738313,1.38826152,0.328415138
0,11.53351553,0.66004352,-0.103258437,0.120919955,1.767177879,0.322529565
0,10.96692425,0.671691293,-0.399890489,0.156961837,1.974076583,0.443525941
0,8.402349228,0.993944706,-0.385491856,0.097951345,3.070410435,0.283842746
0,8.104328637,0.586581377,-0.217565054,0.062736549,1.699642654,0.180980556
0,11.03398671,0.481252473,0.153246074,0.077078851,1.45827806,0.237951896
0,11.46007461,0.923779006,0.460898427,0.070540098,2.422729984,0.180020327
0,8.809196007,0.973705661,0.512011794,0.095312241,2.39198031,0.263076813
0,8.245191764,0.81992705,0.183064555,0.108901381,1.955610078,0.277652062
0,11.67622228,0.556091547,-0.090982856,0.179683445,1.485692748,0.521176343
0,11.67236568,0.552874637,-0.406155949,0.141225996,1.541635291,0.423053908
0,8.935311548,0.877522362,-0.459310301,0.073999289,2.570702992,0.227679456
0,9.044287304,0.906058209,-0.088689638,0.094353043,2.787955347,0.281618976
0,11.56734154,0.581354996,0.143012805,0.151217965,1.614511636,0.398191162
0,11.41989477,0.551439798,0.418000893,0.065814083,1.67087242,0.178910786
0,8.788756215,0.406683304,0.480618583,0.114698489,1.128003334,0.331797804
0,8.956730393,0.58032483,0.204372581,0.12925111,1.608923251,0.39077039
0,11.25319902,0.591989758,-0.204868733,0.124490098,1.757385501,0.280616717
0,11.37884995,0.387636624,-0.447694607,0.062911156,1.126849705,0.149746061
0,9.009352543,0.997509804,-0.526514577,0.06535934,2.827793461,0.174849962
0,8.775147235,0.733166594,-0.134236745,0.100263369,1.828988291,0.246962039
0,11.59217321,0.622650049,0.174877942,0.077900951,1.621672532,0.233585078
0,11.38722644,0.684995223,0.477407179,0.070513962,1.802017244,0.173763248
0,8.717402028,0.817845472,0.415374396,0.101410738,1.929386925,0.272691118
0,8.700889094,0.610573195,0.154426335,0.065163971,1.90527963,0.188481896
0,10.96946335,0.867811906,-0.148524877,0.154258093,2.496340571,0.437152086
0,11.03822661,0.485081072,-0.42092537,0.053774944,1.271642608,0.158750462
0,9.029590785,0.989886245,-0.521236475,0.142332448,2.75682429,0.409146227
0,8.642006116,0.790514497,-0.159657645,0.095723728,2.465371028,0.270003246
0,11.39062732,0.646535646,0.251317408,0.117608166,1.885271403,0.356457225
0,11.18859763,0.503334107,0.421823452,0.075821971,1.488507185,0.23340473
0,8.332447491,0.792723715,0.485790431,0.133528895,2.263955681,0.382629345
0,8.531578375,0.885125386,0.200086112,0.141035864,2.222710321,0.384684568
0,11.52649963,0.896716106,-0.215431586,0.127802886,2.425155913,0.349406071
0,11.46107309,0.947262627,-0.436954935,0.06888489,2.765824188,0.185296087
0,8.51378062,0.831223897,-0.501500798,0.052851613,2.177089678,0.15340208
0,8.671271406,0.654673872,-0.121636829,0.149909617,1.933222213,0.450383008
0,11.27784096,0.551268936,0.110002436,0.083484979,1.641425485,0.203847307
0,11.54340424,0.501407612,0.495157198,0.139487027,1.366108626,0.429845423
0,8.136355811,1.230104318,0.459201192,0.076369391,3.253380274,0.229823566
0,9.113876355,0.715143275,0.176386452,0.121145951,2.05470742,0.356777832
0,11.17964266,1.032687875,-0.159115712,0.169396344,2.989346276,0.376530112
0,11.41741143,0.902193199,-0.456949353,0.148222534,2.492442597,0.425414448
0,8.80656519,0.587790661,-0.415663683,0.054217611,1.526817513,0.139512194
0,8.664243406,0.648412647,-0.143189163,0.143613112,1.917688056,0.373151729
0,11.48258236,0.524216242,0.092822628,0.176887627,1.454925654,0.500425296
0,11.65743278,0.566941272,0.486683501,0.157251,1.287943171,0.368735677
0,9.224567026,0.768223651,0.44994696,0.054129082,2.089099253,0.14792574
0,8.202544939,0.63151009,0.25590363,0.106302545,1.916927486,0.288940671
0,11.54247998,0.755382459,-0.153148321,0.125192359,2.089547495,0.363472138
0,11.32399353,0.808602986,-0.380905495,0.137977393,2.071790775,0.401368614
0,7.995347547,0.690055765,-0.448554966,0.108906394,2.003164462,0.287230666
0,8.622470592,0.591474205,-0.195105719,0.22745248,1.594009931,0.615669946
0,11.31155957,0.774952478,0.098029327,0.137220622,2.23231601,0.369946619
0,11.09356576,0.792443473,0.44343168,0.157812952,2.20712941,0.39089754
0,8.806414859,0.705813243,0.442423215,0.152190014,1.699040949,0.393684341
0,8.541089757,0.601344591,0.325496571,0.099422081,1.692724616,0.307486972
0,11.03246735,0.825008295,-0.214669056,0.147719389,2.271073895,0.436524504
0,11.13414369,0.826636292,-0.501849358,0.053614743,1.938821624,0.138920098
0,8.585898203,0.539889534,-0.440876533,0.072102838,1.361738716,0.210792471
0,8.694412745,0.86649762,-0.237463269,0.128293281,2.585780997,0.351672509
0,11.26509248,0.182071436,0.091387459,0.099237482,0.480493783,0.280475614
0,10.98662595,0.556739516,0.386543736,0.120656696,1.543293701,0.28240336
0,8.315685048,0.64704636,0.52271635,0.099232881,1.73662863,0.257881172
0,8.715272756,0.761413822,0.15502783,0.083138247,2.137415806,0.249523423
0,10.9742586,0.718856106,-0.18537192,0.091409856,1.764431075,0.244089752
0,11.43512462,0.763617307,-0.454396534,0.035751383,2.054185444,0.095184488
0,8.997511496,0.650384656,-0.45776791,0.071646282,1.523437727,0.191169191
0,8.964643825,1.151295007,-0.133560804,0.115549208,3.41415594,0.333110966
0,11.55461176,0.701872499,0.130732155,0.100751751,1.971923149,0.284497188
0,10.96699388,0.58460278,0.435759279,0.091306025,1.643915478,0.24153146
0,8.367280467,0.509785386,0.435100634,0.065763337,1.59334813,0.189536359
0,8.851938231,0.558576034,0.180944028,0.117785681,1.588677368,0.316781187
0,10.85936496,0.322494581,-0.213370546,0.140883338,0.991057241,0.388159688
0,11.55906967,0.726407053,-0.431003941,0.075166493,1.795031312,0.213954077
0,8.610195459,0.633148497,-0.4172364,0.15419277,1.679864062,0.461033744
0,8.492448573,0.99383768,-0.12947268,0.166451373,2.85896652,0.500094975
0,11.40683727,0.781088889,0.146054765,0.202275165,2.063641914,0.485175496
0,11.35245478,0.809667334,0.506220311,0.15180663,2.397071235,0.377006418
0,8.67918232,0.592261976,0.479691808,0.086089124,1.366044624,0.24387045
0,8.313402534,0.408809382,0.204193885,0.047097865,1.284668479,0.118295457
0,11.58164059,0.978523571,-0.192493829,0.128638571,2.97397968,0.392603265
0,11.39175652,0.562985017,-0.4013511,0.153753189,1.725516214,0.417310048
0,8.763654813,0.33545583,-0.475935705,0.060695969,0.998080914,0.168656312
0,8.656113307,0.832428938,-0.111155054,0.142830606,2.291886394,0.329772954
0,11.04576227,0.605499104,0.155873926,0.122823043,1.860677602,0.32492739
0,11.5048428,0.659611913,0.488326734,0.058787648,1.717433338,0.170837494
0,8.507856921,0.33574642,0.363030868,0.099493019,0.996721392,0.312041776
0,8.925130607,0.422505587,0.1564471,0.200889065,1.168817518,0.505032022
0,10.92433053,0.702522018,-0.162659873,0.131404073,1.91209811,0.391011051
0,10.81292657,0.433502085,-0.47500756,0.11286401,1.151905794,0.303805054
0,8.527155914,0.490269482,-0.34938205,0.12658965,1.505392785,0.309346423
0,9.060032775,0.752551821,-0.229957592,0.104641526,1.990236115,0.329494532
0,11.06168436,1.133297313,0.188578735,0.189710613,3.286280156,0.451696002
0,11.3156467,0.710737998,0.445744491,0.0605091,2.001470988,0.173429291
0,8.7105824,0.570783905,0.421140767,0.059276748,1.363354442,0.14055101
0,8.680313681,1.03979581,0.231301482,0.146527935,2.70104703,0.410848666
0,11.24740404,0.548930792,-0.127246523,0.073229065,1.294532701,0.196532932
0,11.35007561,0.722798243,-0.444277672,0.090509874,1.602940967,0.225032316
0,8.817530734,0.599002455,-0.429444829,0.069989693,1.691814237,0.199753208
0,8.748839231,0.555010793,-0.201126582,0.158867675,1.55703484,0.466821514
0,11.58338993,0.848432178,0.134240693,0.122019118,2.184628732,0.345286249
0,11.69865165,0.66065693,0.455416974,0.071546496,1.556878396,0.191795934
0,8.613127078,0.886187641,0.496107189,0.077193468,2.729025349,0.202972331
0,8.477712279,0.75248019,0.247017166,0.111872358,2.0898922,0.306789111
0,11.26476618,1.094768173,-0.133552682,0.160128627,3.05756444,0.474887413
0,11.34988951,0.727332138,-0.435653644,0.125639351,2.27771522,0.339716903
0,8.666043377,0.568131373,-0.461057233,0.096575867,1.623591904,0.265809622
0,8.712076149,0.878134696,-0.172319528,0.144884384,2.336417334,0.423339526
0,10.84039857,0.945437518,0.147380108,0.104733891,2.770955733,0.277335936
0,11.02674108,0.77583333,0.434318611,0.112642335,2.113048003,0.345241906
0,9.1567827,0.579427848,0.486627579,0.113865399,1.685877884,0.319493641
0,8.729909117,0.715271522,0.253832107,0.146916771,1.992806724,0.43676839
0,11.47456933,0.552821469,-0.171231576,0.169270151,1.402105284,0.427837419
0,11.82104941,0.882876551,-0.401914321,0.113344033,2.635851965,0.3145049
0,8.36689036,0.892601823,-0.447792018,0.118396427,1.991321826,0.320858365
0,8.628852114,0.982409793,-0.150387315,0.100085779,2.823269712,0.268169049
0,11.53788222,0.70082782,0.144077575,0.149160279,2.089865937,0.327025224
0,11.20159263,0.73889268,0.467132525,0.118631867,1.790461379,0.321834339
0,8.811399323,0.586662561,0.472323381,0.024688467,1.764236759,0.068310123
0,8.829010125,0.591111733,0.21054661,0.149187708,1.602164972,0.366967539
0,11.1517886,0.644869597,-0.189692403,0.106319372,1.956961539,0.310909207
0,11.3510641,0.475344832,-0.478803208,0.13428166,1.33469555,0.36866939
0,8.713947638,0.651918939,-0.471856224,0.098505245,1.979598702,0.247845179
0,8.381208902,0.619164573,-0.186473277,0.159441984,1.780856375,0.409828318
0,11.33441522,0.544894297,0.176278555,0.171411963,1.562281411,0.450289842
0,11.46473652,0.542523252,0.419956458,0.038682923,1.622242927,0.113991832
0,9.069651239,0.34813733,0.466962772,0.09280927,1.088232672,0.253303797
0,8.617006164,0.402683336,0.206930795,0.132527775,1.129283405,0.369319184
0,11.23043879,0.440329928,-0.123951391,0.113403777,1.207629517,0.310003954
0,10.9265838,0.544875637,-0.429193608,0.066644772,1.37972634,0.205710576
0,8.785244526,0.95177074,-0.561678148,0.062419048,2.701135623,0.175989059
0,8.562943473,0.557545273,-0.141545494,0.126765054,1.625965656,0.335022164
0,11.42790037,0.773207099,0.199167257,0.052801969,2.220217987,0.137560337
0,11.33733489,0.933054108,0.35641323,0.076934838,2.834250353,0.206808662
0,8.813900325,0.886638295,0.400455292,0.070381332,2.448926071,0.201113212
0,8.432325824,0.771551959,0.176751595,0.129285858,2.113226955,0.298109382
0,11.29546803,0.583301656,-0.211267307,0.21837944,1.564003602,0.631646744
0,11.52583817,0.771065607,-0.452837237,0.097190186,2.158250147,0.294875223
0,8.586838717,0.743695248,-0.525711356,0.087809238,1.924407062,0.238087025
0,8.457172266,0.405665768,-0.134702365,0.11503671,1.141030383,0.284711052
0,11.10795554,0.650174796,0.216111465,0.073578108,1.469952274,0.212886159
0,11.0656647,0.744828603,0.437993561,0.052107883,2.123156186,0.155382005
0,8.676500011,0.534841023,0.414483968,0.113758215,1.508989925,0.310884547
0,8.959901846,0.236262577,0.174483515,0.131747283,0.661968628,0.327521959
0,11.62629176,0.521458013,-0.177204843,0.204492467,1.583690153,0.558315511
0,11.57583563,0.641657444,-0.482968604,0.082056082,1.74992916,0.226507682
0,8.941653155,0.958026132,-0.48743266,0.050091031,2.741739706,0.153728175
0,8.623181934,0.792622942,-0.239567439,0.13439932,2.29521905,0.408204983
0,11.53739712,0.922054399,0.17833684,0.170125978,2.378391054,0.424271517
0,11.33371627,0.48992979,0.442470489,0.120352271,1.254940546,0.312449113
0,8.814832306,0.787826696,0.41991675,0.140653139,2.141722829,0.395762652
0,9.211282996,0.86243403,0.190817313,0.09662024,2.395250495,0.246802518
0,11.65704521,0.714840804,-0.122042151,0.15634572,2.149943353,0.406895394
0,11.12673097,0.77061438,-0.443406302,0.179373262,2.290095137,0.521963896
0,9.048163554,0.565611969,-0.470826706,0.077171372,1.562851305,0.22054316
0,8.601146723,0.734252728,-0.178597326,0.144266069,1.956486942,0.434998401
0,11.05701174,1.071976463,0.120427589,0.13717621,3.346838248,0.401250163
0,11.3838866,0.867724015,0.49605032,0.06422545,2.436977816,0.192889777
0,8.74193844,0.548887793,0.495003031,0.106171257,1.587876465,0.295191339
0,8.605531772,0.627747661,0.2446084,0.11088489,1.841816505,0.305071215
0,11.53416819,1.011373085,-0.146497912,0.168114869,3.003189569,0.468549571
0,11.29876098,0.506569891,-0.541569111,0.080910721,1.383694052,0.210196148
0,8.931354016,0.698149756,-0.506144227,0.053195758,1.97985384,0.142859665
0,8.879321401,0.505969823,-0.239788811,0.147089317,1.405908367,0.384535462
0,11.5324192,0.323580526,0.140403149,0.102550789,0.835696236,0.290099605
0,11.15427005,0.678787627,0.398666367,0.15092299,2.01867368,0.472196999
0,8.589422316,0.987457354,0.473573973,0.089748531,2.850244072,0.203907141
0,8.548433371,0.562038344,0.199156359,0.091934703,1.304729819,0.232622664
0,11.44429167,0.865357136,-0.165389005,0.144447352,2.359164619,0.414331128
0,11.19237614,1.063504145,-0.429692848,0.119853554,3.027715644,0.366021446
0,8.763084623,0.704374226,-0.472279859,0.099791229,1.878028168,0.272972197
0,8.492296142,0.491350716,-0.199091246,0.184247123,1.300362228,0.508155971
0,11.22374417,0.652748038,0.200723369,0.138032159,1.514602124,0.337663311
0,11.31141833,0.756292519,0.451621078,0.054349794,2.016088306,0.150208879
0,9.160646517,0.710206815,0.380569735,0.106457069,1.802776188,0.315069996
0,8.569262072,0.83754214,0.237308261,0.133446059,2.256227815,0.331709919
0,11.20685381,0.455020079,-0.19175253,0.113169546,1.041730444,0.272315204
0,11.09650619,0.673727352,-0.480683946,0.054928827,1.933004843,0.155225603
0,8.546804361,0.63673284,-0.454116327,0.169111893,1.776949609,0.415904281
0,8.634761225,0.664456428,-0.234926498,0.084289039,1.823121699,0.241658823
0,11.43271688,0.983346311,0.168027632,0.173065757,2.59995436,0.502216971
0,11.32894934,0.590693361,0.459298971,0.090612516,1.645978455,0.272566077
0,8.36420887,0.563163311,0.41197945,0.113464024,1.728702303,0.286318617
0,8.711282456,0.657396458,0.17150188,0.094001003,1.909922501,0.264644557
0,11.08875885,0.522880964,-0.171848658,0.093787743,1.464654511,0.254144085
0,11.27155533,0.833136776,-0.372202178,0.10842672,2.489699674,0.323622941
0,8.348737401,0.811419931,-0.510428617,0.092356115,1.92422728,0.278239817
0,8.667639226,0.846509667,-0.230498375,0.131976713,2.324802329,0.380519259
0,11.38322231,0.816897888,0.196432347,0.145675063,2.476423632,0.446513545
0,11.5141817,0.392849126,0.440118773,0.05962691,1.102442504,0.166204227
0,8.475129054,0.811978839,0.425154965,0.108911178,2.150065726,0.303410512
0,8.812686297,0.549603762,0.232052509,0.17030675,1.280888494,0.463375898
0,11.15705877,1.043388547,-0.27295863,0.17847553,2.846898694,0.444355823
0,11.26696524,0.704575551,-0.436090438,0.081547215,2.012645821,0.237982221
0,8.609662554,0.954134016,-0.401932772,0.142400448,2.978104665,0.416220275
0,8.50355755,1.062030062,-0.259100987,0.122648233,2.377292567,0.33554509
0,11.35295226,0.728085594,0.149584513,0.104112887,1.901205434,0.291907888
0,11.08905684,0.581500155,0.454313912,0.101378792,1.753932044,0.280155351
0,8.797437465,0.615347252,0.509054513,0.147888,1.689250206,0.411343615
0,8.793384565,0.327612878,0.159336758,0.079317491,0.940246671,0.237908516
0,11.03125741,0.750606785,-0.136730387,0.089804757,1.795121049,0.230234826
0,11.56013432,0.520038333,-0.381500435,0.09796013,1.415965016,0.296466808
0,9.129841501,0.878614056,-0.371348043,0.132979853,2.284069416,0.383875526
0,8.534114438,0.627671537,-0.188515338,0.1590083,1.549985724,0.487509661
0,11.29419213,0.832126315,0.248756655,0.103101992,2.217776297,0.315747441
0,10.80307458,0.897315046,0.425236731,0.018769918,2.571728468,0.052308801
0,8.400962762,0.587958421,0.449265692,0.093633236,1.715637978,0.257874105
0,8.850110749,0.592313918,0.212627818,0.156511664,1.560937756,0.422053621
0,11.6252073,0.531080086,-0.180888668,0.179551865,1.62714263,0.530890265
0,11.23786316,0.696358361,-0.505358585,0.117612166,2.073109813,0.317616556
0,8.561453777,0.62637845,-0.429261299,0.11042122,1.567932828,0.277549649
0,8.686707827,1.158764586,-0.24724589,0.104485817,3.252002443,0.248346999
0,11.28129739,0.742638753,0.19497867,0.136188482,1.915154484,0.344643785
0,11.31359661,0.592914085,0.47515739,0.116269497,1.643732077,0.329445159
0,8.446076401,0.554632972,0.38303299,0.098231067,1.563603438,0.274186453
0,8.784530045,0.753683981,0.151577037,0.148436507,1.988376205,0.402826165
0,11.28108834,0.469199201,-0.172741238,0.177983307,1.208714325,0.449705622
0,11.14016496,0.330753378,-0.415955804,0.077308362,0.751900476,0.23494847
0,8.596995903,0.982983665,-0.346822026,0.085329595,2.366222235,0.229806272
0,8.600692176,1.166927143,-0.221005827,0.110185523,3.339007518,0.337648092
0,11.70980812,0.576182126,0.138741327,0.09822367,1.567414137,0.267736029
0,11.00339583,0.893266815,0.423024449,0.025803231,2.566190429,0.070813566
0,8.760192088,0.726193616,0.405574977,0.128599939,2.008173691,0.368677284
0,8.948344456,0.691859403,0.329274892,0.080893092,2.022472956,0.246394234
0,11.1831701,1.029034201,-0.193630296,0.10408186,2.6059812,0.294792725
0,11.49914695,0.649413917,-0.496600415,0.071454728,1.834643632,0.220319397
0,8.950768354,0.690576789,-0.430846424,0.119763442,1.902047067,0.3679536
0,8.766922014,0.528560172,-0.09562014,0.11396882,1.517578608,0.327806001
0,11.53833557,0.864735324,0.257689268,0.153197352,2.252609645,0.360232698
0,11.24493344,0.474250294,0.455251496,0.095873749,1.296212318,0.225514104
0,8.574345697,0.630201339,0.422655995,0.111583319,1.890919041,0.332583364
0,8.802101372,0.516757837,0.218890255,0.116640169,1.518391544,0.329667428
0,11.0980843,0.509115111,-0.188029428,0.142737181,1.518703619,0.439207698
0,11.21101838,0.92666504,-0.456328542,0.100366155,2.427266825,0.265440283
0,8.81037478,0.372111034,-0.456299426,0.095258988,1.008330185,0.276818857
0,8.971306818,0.601996111,-0.218938544,0.139446361,1.717216151,0.40256316
0,11.56939988,0.471261001,0.140527277,0.138708553,1.173179661,0.393732134
0,11.25317667,0.878637637,0.439839065,0.122570578,2.394832406,0.347123292
0,8.81411161,0.758027541,0.443490391,0.092648638,2.332755792,0.275030506
0,9.296367301,0.797258872,0.154529865,0.119771471,1.954095078,0.295633981
0,11.1334364,0.615994505,-0.203899993,0.145279847,1.619883472,0.383564749
0,11.29690216,0.92024076,-0.516856295,0.077290743,2.439788055,0.226622963
0,8.856551813,0.239541601,-0.376841461,0.133798618,0.705296141,0.41788669
0,8.615041744,0.605225442,-0.179622033,0.108223948,1.710686233,0.300354833
0,11.43243799,0.896015377,0.19460959,0.160933226,2.16376228,0.441273658
0,11.02738494,0.672731079,0.507593734,0.045622495,1.837304493,0.135832229
0,8.436132143,0.365681256,0.448372717,0.102169461,1.018820847,0.316515893
0,8.60196106,0.57942367,0.229274328,0.167906859,1.779204651,0.41879792
0,11.44392487,0.592594596,-0.224905791,0.057780771,1.686721946,0.154563818
0,11.59008794,0.492271705,-0.427176698,0.051570361,1.272895691,0.140685263
0,8.672787118,0.268497219,-0.484657269,0.090601323,0.614561264,0.216538599
0,8.628683926,0.69080964,-0.220620925,0.126034616,1.96075837,0.349638791
0,11.44405286,0.420802776,0.179228986,0.130023787,1.180138973,0.371247916
0,11.43300057,0.574726512,0.460451926,0.100371587,1.564324834,0.284428195
0,8.665087178,0.692511275,0.480258955,0.165507388,1.865014322,0.450147246
0,8.745761931,0.894440105,0.188493128,0.084897413,2.560394078,0.236037634
0,11.51468276,1.033441678,-0.193565437,0.104626091,2.511636086,0.250943023
0,11.51981516,0.641049712,-0.475429029,0.073472211,1.777552336,0.189271058
0,8.271752,0.718646465,-0.435207984,0.120370071,2.055199825,0.326623328
0,8.671666534,0.550017975,-0.212224397,0.099606474,1.315374281,0.24200422
0,10.84244883,0.515362643,0.22042131,0.100324247,1.424888207,0.243666545
0,11.12615562,0.55157337,0.405655875,0.147960494,1.512466435,0.385600161
0,8.653700892,0.651508186,0.446337771,0.108946579,1.81472147,0.299440215
0,8.671986668,0.9583644,0.207518981,0.087345595,2.302265292,0.257145751
0,10.94396908,0.694190819,-0.245645796,0.163985323,2.137249352,0.474897307
0,11.19569772,0.499582987,-0.418708399,0.060523941,1.435167898,0.186628428
0,8.722603107,0.802409624,-0.463109664,0.067792267,2.234554888,0.198468352
0,8.423617408,0.684798642,-0.182529595,0.199128335,2.027799248,0.531272373
0,11.12115887,0.465689488,0.129914238,0.096629731,1.131517645,0.211677244
0,11.28502528,0.594170015,0.502463729,0.137881364,1.630418624,0.401281976
0,8.730521318,0.851636685,0.496060892,0.112208456,2.100175808,0.319060043
0,9.13220496,0.970252123,0.170497013,0.165472603,2.850840862,0.484368346
0,11.5370263,0.771573531,-0.232304081,0.142322842,2.389688298,0.384252509
0,10.83626402,0.520418867,-0.403030815,0.048968688,1.533776627,0.137198428
0,8.677712471,0.497633012,-0.478064685,0.161101139,1.282288825,0.443816822
0,8.568658849,0.545836954,-0.209905599,0.154880282,1.525354598,0.417805007
0,11.2023103,0.739290796,0.216231164,0.112268162,1.936955008,0.318916479
0,11.47748834,0.756613584,0.416978923,0.104043097,2.198482092,0.312104027
0,8.773033238,0.433138175,0.364975203,0.097964886,1.219378204,0.273981307
0,8.877554348,0.608505136,0.194517904,0.107375138,1.636736989,0.243439062
0,11.10356316,0.524604738,-0.193085174,0.116072285,1.480950382,0.31187651
0,11.04472472,0.896549229,-0.420818039,0.12084829,2.315828896,0.380297866
0,8.806637491,0.368354596,-0.489369499,0.062523491,1.15181522,0.190293934
0,9.099330428,0.405403242,-0.1670571,0.041723115,1.01946955,0.104495539
0,11.40260307,0.7931341,0.161523533,0.152517365,2.174573894,0.342724252
0,11.449404,0.576838151,0.345741447,0.083948701,1.504890605,0.236166822
0,8.45681224,0.780763823,0.506855214,0.079008763,2.095064047,0.188505401
0,8.422961957,0.891583098,0.1838564,0.18025639,2.264032736,0.474253133
0,11.20255266,0.94356939,-0.104674612,0.089695558,2.522187678,0.251833127
0,10.91956476,0.573228495,-0.409989602,0.087032698,1.59657514,0.220902277
0,8.900096125,1.025928021,-0.432899244,0.076046468,2.70351319,0.201139552
0,8.536356256,1.008297886,-0.209342989,0.197041772,2.479919431,0.490285502
0,11.5495321,0.881018823,0.231588305,0.08278923,2.403991005,0.209871525
0,11.28380601,0.958162876,0.346833759,0.097423992,2.636625418,0.261390771
0,8.928373729,0.712815351,0.460980195,0.206344847,2.03190294,0.469024415
0,8.405634715,0.415485321,0.191830957,0.093788104,1.197907839,0.282941735
0,11.27697905,0.392258527,-0.209150226,0.095659626,1.177187759,0.254021575
0,11.03506631,0.929470009,-0.419208945,0.07104895,2.874869161,0.177366695
0,8.787141469,0.666372303,-0.466740474,0.056780418,1.712399446,0.137067914
0,8.594320189,0.378290955,-0.242570501,0.178063172,0.959319647,0.457940296
0,11.47949294,1.136143903,0.105068943,0.094769039,2.724809879,0.236517549
0,11.8366029,1.027480973,0.418355615,0.059454705,2.358003092,0.155843697
0,9.028207894,1.315103663,0.488937953,0.103307492,3.692006186,0.28925233
0,8.883610098,1.013952013,0.199641593,0.171332745,2.918376231,0.511740919
0,11.41737359,0.499542489,-0.184977414,0.085586936,1.407856686,0.209196721
0,10.69542359,0.659737146,-0.474169563,0.142538527,2.006485898,0.418561276
0,9.073411223,0.923231797,-0.423298695,0.084860365,2.772032211,0.224737405
0,8.962797092,0.769542736,-0.201780136,0.170835536,2.138891089,0.498633002
0,11.36085835,0.752996619,0.106625094,0.098862666,2.076113351,0.276491229
0,11.27977059,0.556164992,0.527796416,0.071975894,1.450199031,0.191534995
0,8.895405829,0.725930068,0.491216632,0.061852809,1.876703758,0.156137038
0,8.384063268,0.901428868,0.148153139,0.104976917,2.801333924,0.272356024
0,10.97827757,0.646794206,-0.149350048,0.134549316,1.585695031,0.378202282
0,10.92702854,0.854571953,-0.431272798,0.026370611,2.335564222,0.067418679
0,9.049212447,0.750413851,-0.438021163,0.122935476,2.210490156,0.35079595
